Page Id	URL	Name	Subject	Section Header	Section Index	PageViews		Name Override	Subject Re-mapping	Section Re-mapping	Omit	miles_work
page-2029	Nefertiti_(Miles_Davis_album)	Nefertiti (Miles Davis album)	works	references	30	20179			works		1	
page-2029	Nefertiti_(Miles_Davis_album)	Nefertiti (Miles Davis album)	works	references	31	20179			works		1	
page-2038	New_Jazz_Conceptions	New Jazz Conceptions	works	references	20	6155			works		1	
page-2041	New_Thing_at_Newport	New Thing at Newport	works	references	20	8468			works		1	
page-2041	New_Thing_at_Newport	New Thing at Newport	works	references	20	8468			works		1	
page-2041	New_Thing_at_Newport	New Thing at Newport	works	references	20	8468			works		1	
page-2041	New_Thing_at_Newport	New Thing at Newport	works	references	20	8468			works		1	
page-2041	New_Thing_at_Newport	New Thing at Newport	works	references	20	8468			works		1	
page-2041	New_Thing_at_Newport	New Thing at Newport	works	references	20	8468			works		1	
page-2041	New_Thing_at_Newport	New Thing at Newport	works	references	20	8468			works		1	
page-2041	New_Thing_at_Newport	New Thing at Newport	works	references	20	8468			works		1	
page-2045	Newport_%2763	Newport '63	works	references	10	2805			works		1	
page-2045	Newport_%2763	Newport '63	works	references	10	2805			works		1	
page-2045	Newport_%2763	Newport '63	works	references	10	2805			works		1	
page-2045	Newport_%2763	Newport '63	works	references	10	2805			works		1	
page-2045	Newport_%2763	Newport '63	works	references	10	2805			works		1	
page-2045	Newport_%2763	Newport '63	works	references	10	2805			works		1	
page-2045	Newport_%2763	Newport '63	works	references	10	2805			works		1	
page-2045	Newport_%2763	Newport '63	works	references	10	2805			works		1	
page-2055	Night_Dancing	Night Dancing	works	references	17	1247			works		1	
page-2061	Nirvana_(Herbie_Mann_and_the_Bill_Evans_Trio_album)	Nirvana (Herbie Mann and the Bill Evans Trio album)	works	references	15	3999			works		1	
page-2065	No_Mystery	No Mystery	works	references	21	6343			works		1	
page-2065	No_Mystery	No Mystery	works	references	21	6343			works		1	
page-2074	Now_He_Sings,_Now_He_Sobs	Now He Sings, Now He Sobs	works	references	14	7436			works		1	
page-2074	Now_He_Sings,_Now_He_Sobs	Now He Sings, Now He Sobs	works	references	14	7436			works		1	
page-2075	Now_Here_This	Now Here This	works	references	13	3120			works		1	
page-2086	Oh!_(ScoLoHoFo_album)	Oh! (ScoLoHoFo album)	works	references	9	1441			works		1	
page-2088	Ol%C3%A9_Coltrane	Olé Coltrane	works	references	25	14816			works		1	
page-2088	Ol%C3%A9_Coltrane	Olé Coltrane	works	references	25	14816			works		1	
page-2088	Ol%C3%A9_Coltrane	Olé Coltrane	works	references	25	14816			works		1	
page-2088	Ol%C3%A9_Coltrane	Olé Coltrane	works	references	25	14816			works		1	
page-2088	Ol%C3%A9_Coltrane	Olé Coltrane	works	references	25	14816			works		1	
page-2088	Ol%C3%A9_Coltrane	Olé Coltrane	works	references	25	14816			works		1	
page-2088	Ol%C3%A9_Coltrane	Olé Coltrane	works	references	25	14816			works		1	
page-2088	Ol%C3%A9_Coltrane	Olé Coltrane	works	references	25	14816			works		1	
page-2094	Om_(John_Coltrane_album)	Om (John Coltrane album)	works	references	15	10013			works		1	
page-2094	Om_(John_Coltrane_album)	Om (John Coltrane album)	works	references	15	10013			works		1	
page-2094	Om_(John_Coltrane_album)	Om (John Coltrane album)	works	references	15	10013			works		1	
page-2094	Om_(John_Coltrane_album)	Om (John Coltrane album)	works	references	15	10013			works		1	
page-2094	Om_(John_Coltrane_album)	Om (John Coltrane album)	works	references	15	10013			works		1	
page-2094	Om_(John_Coltrane_album)	Om (John Coltrane album)	works	references	15	10013			works		1	
page-2094	Om_(John_Coltrane_album)	Om (John Coltrane album)	works	references	15	10013			works		1	
page-2094	Om_(John_Coltrane_album)	Om (John Coltrane album)	works	references	15	10013			works		1	
page-2112	Orvieto_(album)	Orvieto (album)	works	references	15	763			works		1	
page-2112	Orvieto_(album)	Orvieto (album)	works	references	15	763			works		1	
page-2124	Out_Like_a_Light	Out Like a Light	works	references	14	1284			works		1	
page-2125	Out_Louder	Out Louder	works	references	11	2573			works		1	
page-2127	Out_of_This_World_(Pepper_Adams_Donald_Byrd_Quintet_album)	Out of This World (Pepper Adams Donald Byrd Quintet album)	works	references	25	932			works		1	
page-2128	Outback_(album)	Outback (album)	works	references	17	1964			works		1	
page-2128	Outback_(album)	Outback (album)	works	references	17	1964			works		1	
page-2139	Parallel_Realities	Parallel Realities	works	references	12	2693			works		1	
page-2142	Paris_Concert_(Circle_album)	Paris Concert (Circle album)	works	references	18	2298			works		1	
page-2142	Paris_Concert_(Circle_album)	Paris Concert (Circle album)	works	references	18	2298			works		1	
page-2146	Passion,_Grace_and_Fire	Passion, Grace and Fire	works	references	18	4924			works		1	
page-2158	Peace_Piece	Peace Piece	works	references	9	4302			works		1	
page-2161	Penny_Arcade_(album)	Penny Arcade (album)	works	references	17	1850			works		1	
page-2166	Perfect_Machine	Perfect Machine	works	references	25	2796			works		1	
page-2186	Piano_Improvisations_Vol._1	Piano Improvisations Vol. 1	works	references	11	2490			works		1	
page-2186	Piano_Improvisations_Vol._1	Piano Improvisations Vol. 1	works	references	11	2490			works		1	
page-2187	Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	works	references	16	1950			works		1	
page-2187	Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	works	references	16	1950			works		1	
page-2188	Piano_Player_(album)	Piano Player (album)	works	references	16	1679			works		1	
page-2189	Pick_Hits_Live	Pick Hits Live	works	references	11	1521			works		1	
page-2194	Piety_Street	Piety Street	works	references	11	2415			works		1	
page-2268	Possibilities	Possibilities	works	references	15	9071			works		1	
page-2291	Que_Alegria	Que Alegria	works	references	17	2302			works		1	
page-2294	Quiet_(album)	Quiet (album)	works	references	11	1103			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2295	Quiet_Nights_(Miles_Davis_and_Gil_Evans_album)	Quiet Nights (Miles Davis and Gil Evans album)	works	references	28	11160			works		1	
page-2296	Quiet_Now	Quiet Now	works	references	10	2172			works		1	
page-2324	Re:_Person_I_Knew	Re: Person I Knew	works	references	16	2048			works		1	
page-2328	Red_Clay	Red Clay	works	references	16	11098			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	10	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	11	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	11	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	11	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	11	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	11	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	11	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	11	10881			works		1	
page-2339	Relaxin%27_with_the_Miles_Davis_Quintet	Relaxin' with the Miles Davis Quintet	works	references	11	10881			works		1	
page-2342	Remember_Shakti_(album)	Remember Shakti (album)	works	references	17	2332			works		1	
page-2340	Remember_Shakti_%E2%80%93_Saturday_Night_in_Bombay	Remember Shakti – Saturday Night in Bombay	works	references	13	1589			works		1	
page-2341	Remember_Shakti_%E2%80%93_The_Believer	Remember Shakti – The Believer	works	references	16	1159			works		1	
page-2348	Rendezvous_in_New_York	Rendezvous in New York	works	references	20	2210			works		1	
page-2348	Rendezvous_in_New_York	Rendezvous in New York	works	references	20	2210			works		1	
page-2351	Return_to_Forever_(Chick_Corea_album)	Return to Forever (Chick Corea album)	works	references	28	0			works		1	
page-2351	Return_to_Forever_(Chick_Corea_album)	Return to Forever (Chick Corea album)	works	references	28	0			works		1	
page-2394	Romantic_Warrior	Romantic Warrior	works	references	23	13763			works		1	
page-2394	Romantic_Warrior	Romantic Warrior	works	references	23	13763			works		1	
page-2404	Rough_House_(album)	Rough House (album)	works	references	9	1014			works		1	
page-2405	Round_Midnight_(soundtrack)	Round Midnight (soundtrack)	works	references	18	4676			works		1	
page-2405	Round_Midnight_(soundtrack)	Round Midnight (soundtrack)	works	references	19	4676			works		1	
page-2411	Royal_Flush_(album)	Royal Flush (album)	works	references	15	3406			works		1	
page-2436	Saudades_(Trio_Beyond_album)	Saudades (Trio Beyond album)	works	references	29	1675			works		1	
page-2444	School_Days_(album)	School Days (album)	works	references	24	8973			works		1	
page-2454	Secret_Agent_(Chick_Corea_album)	Secret Agent (Chick Corea album)	works	references	19	3201			works		1	
page-2454	Secret_Agent_(Chick_Corea_album)	Secret Agent (Chick Corea album)	works	references	19	3201			works		1	
page-2456	Secrets_(Herbie_Hancock_album)	Secrets (Herbie Hancock album)	works	references	13	8217			works		1	
page-2461	Septet_(album)	Septet (album)	works	references	16	1175			works		1	
page-2461	Septet_(album)	Septet (album)	works	references	16	1175			works		1	
page-2466	Settin%27_the_Pace	Settin' the Pace	works	references	17	1890			works		1	
page-2466	Settin%27_the_Pace	Settin' the Pace	works	references	17	1890			works		1	
