URL	Name	Attr	Value
Cantaloupe_Island	Cantaloupe Island	dbp:album	Empyrean_Isles
Cantaloupe_Island	Cantaloupe Island	dbp:artist	Herbie_Hancock
Cantaloupe_Island	Cantaloupe Island	dbp:genre	Modal_jazz
Cantaloupe_Island	Cantaloupe Island	dbp:label	Blue_Note_Records
Cantaloupe_Island	Cantaloupe Island	dbp:writer	Herbie_Hancock
Cantaloupe_Island	Cantaloupe Island	is dbp:title of	Empyrean_Isles
In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dbo:album	At_Fillmore_East
In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dbo:artist	The_Allman_Brothers_Band
In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dbo:genre	Jazz
In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dbp:album	At_Fillmore_East
In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dbp:artist	The_Allman_Brothers_Band
In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dbp:genre	Jazz
Intermodulation_(album)	Intermodulation (album)	dbo:artist	Bill_Evans
Intermodulation_(album)	Intermodulation (album)	dbo:genre	Jazz
Intermodulation_(album)	Intermodulation (album)	dbo:recordedIn	Van_Gelder_Studio
Intermodulation_(album)	Intermodulation (album)	dbp:genre	Jazz
Intermodulation_(album)	Intermodulation (album)	is dbo:previousWork of	A_Simple_Matter_of_Conviction
Intermodulation_(album)	Intermodulation (album)	is dbo:subsequentWork of	Bill_Evans
Michael_Henderson	Michael Henderson	dbo:genre	Funk
Michael_Henderson	Michael Henderson	dbo:genre	Jazz
Michael_Henderson	Michael Henderson	dbp:genre	Funk
Michael_Henderson	Michael Henderson	dbp:genre	Jazz
Someday_My_Prince_Will_Come	Someday My Prince Will Come	is dbp:title of	Someday_My_Prince_Will_Come
Someday_My_Prince_Will_Come	Someday My Prince Will Come	is dbp:title of	is_album
Tones_for_Joan%27s_Bones	Tones for Joan's Bones	dbo:artist	Chick_Corea
Tones_for_Joan%27s_Bones	Tones for Joan's Bones	dbo:genre	Jazz
Tones_for_Joan%27s_Bones	Tones for Joan's Bones	dbo:subsequentWork	Now_He_Sings,_Now_He_Sobs
Tones_for_Joan%27s_Bones	Tones for Joan's Bones	dbp:allWriting	Chick_Corea
Tones_for_Joan%27s_Bones	Tones for Joan's Bones	dbp:artist	Chick_Corea
Tones_for_Joan%27s_Bones	Tones for Joan's Bones	dbp:genre	Jazz
Tones_for_Joan%27s_Bones	Tones for Joan's Bones	is dbo:previousWork of	Now_He_Sings,_Now_He_Sobs
The_Song_of_Singing	The Song of Singing	dbo:artist	Chick_Corea
The_Song_of_Singing	The Song of Singing	dbo:genre	Post-bop
The_Song_of_Singing	The Song of Singing	dbo:genre	Free_jazz
The_Song_of_Singing	The Song of Singing	dbo:recordLabel	Blue_Note_Records
The_Song_of_Singing	The Song of Singing	dbp:artist	Chick_Corea
The_Song_of_Singing	The Song of Singing	dbp:genre	Post-bop
The_Song_of_Singing	The Song of Singing	dbp:genre	Free_jazz
The_Song_of_Singing	The Song of Singing	dbp:label	Blue_Note_Records
Piano_Improvisations_Vol._1	Piano Improvisations Vol. 1	dbo:artist	Chick_Corea
Piano_Improvisations_Vol._1	Piano Improvisations Vol. 1	dbo:genre	Jazz
Piano_Improvisations_Vol._1	Piano Improvisations Vol. 1	dbo:subsequentWork	Piano_Improvisations_Vol._2
Piano_Improvisations_Vol._1	Piano Improvisations Vol. 1	dbp:artist	Chick_Corea
Piano_Improvisations_Vol._1	Piano Improvisations Vol. 1	dbp:genre	Jazz
Piano_Improvisations_Vol._1	Piano Improvisations Vol. 1	is dbo:previousWork of	Piano_Improvisations_Vol._2
Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	dbo:artist	Chick_Corea
Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	dbo:genre	Jazz
Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	dbo:previousWork	Piano_Improvisations_Vol._1
Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	dbo:subsequentWork	Chick_Corea
Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	dbp:artist	Chick_Corea
Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	dbp:genre	Jazz
Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	is dbo:previousWork of	Chick_Corea
Piano_Improvisations_Vol._2	Piano Improvisations Vol. 2	is dbo:subsequentWork of	Piano_Improvisations_Vol._1
My_Spanish_Heart	My Spanish Heart	dbo:artist	Chick_Corea
My_Spanish_Heart	My Spanish Heart	dbo:genre	Jazz
My_Spanish_Heart	My Spanish Heart	dbo:previousWork	Chick_Corea
My_Spanish_Heart	My Spanish Heart	dbo:producer	Chick_Corea
My_Spanish_Heart	My Spanish Heart	dbp:artist	Chick_Corea
My_Spanish_Heart	My Spanish Heart	dbp:genre	Jazz
My_Spanish_Heart	My Spanish Heart	is dbo:subsequentWork of	Chick_Corea
The_Mad_Hatter_(album)	The Mad Hatter (album)	dbo:artist	Chick_Corea
The_Mad_Hatter_(album)	The Mad Hatter (album)	dbo:genre	Jazz
The_Mad_Hatter_(album)	The Mad Hatter (album)	dbo:previousWork	My_Spanish_Heart
The_Mad_Hatter_(album)	The Mad Hatter (album)	dbo:producer	Chick_Corea
The_Mad_Hatter_(album)	The Mad Hatter (album)	dbp:artist	Chick_Corea
The_Mad_Hatter_(album)	The Mad Hatter (album)	dbp:genre	Jazz
The_Mad_Hatter_(album)	The Mad Hatter (album)	dbp:producer	Chick_Corea
The_Mad_Hatter_(album)	The Mad Hatter (album)	is dbo:subsequentWork of	My_Spanish_Heart
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbo:artist	John_Coltrane
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbo:genre	Jazz
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbo:producer	Bob_Weinstock
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbo:recordLabel	Prestige_Records
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbo:recordedIn	Van_Gelder_Studio
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbo:subsequentWork	Soultrane
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbp:artist	John_Coltrane
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbp:genre	Jazz
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbp:label	Prestige_Records
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	dbp:producer	Bob_Weinstock
John_Coltrane_with_the_Red_Garland_Trio	John Coltrane with the Red Garland Trio	is dbo:previousWork of	Soultrane
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbo:artist	Herbie_Hancock
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbo:genre	Jazz
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbo:previousWork	Directstep
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbo:producer	Herbie_Hancock
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbo:recordLabel	Columbia_Records
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbo:subsequentWork	The_Piano
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbo:subsequentWork	Herbie_Hancock
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbp:artist	Chick_Corea
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbp:artist	Herbie_Hancock
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbp:chronology	Herbie_Hancock
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbp:genre	Jazz
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	dbp:label	Columbia_Records
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	is dbo:previousWork of	Chick_Corea
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	is dbo:previousWork of	The_Piano
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	is dbo:previousWork of	Herbie_Hancock
An_Evening_with_Herbie_Hancock_%26_Chick_Corea:_In_Concert	An Evening with Herbie Hancock & Chick Corea: In Concert	is dbo:subsequentWork of	Directstep
David_Immergl%C3%BCck	David Immerglück	dbo:genre	Rock_music
David_Immergl%C3%BCck	David Immerglück	dbp:genre	Rock_music
Danny_Gottlieb	Danny Gottlieb	dbo:genre	Jazz
Danny_Gottlieb	Danny Gottlieb	dbo:genre	Rock_music
Danny_Gottlieb	Danny Gottlieb	dbo:genre	Jazz
Danny_Gottlieb	Danny Gottlieb	dbp:genre	Jazz
Danny_Gottlieb	Danny Gottlieb	dbp:genre	Rock_music
Danny_Gottlieb	Danny Gottlieb	dbp:genre	Jazz
Danny_Gottlieb	Danny Gottlieb	is dbo:formerBandMember of	Mahavishnu_Orchestra
Danny_Gottlieb	Danny Gottlieb	is dbp:pastMembers of	Mahavishnu_Orchestra
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	dbo:artist	Chick_Corea
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	dbo:genre	Jazz
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	dbo:previousWork	Piano_Improvisations_Vol._2
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	dbo:producer	Chick_Corea
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	dbo:subsequentWork	My_Spanish_Heart
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	dbp:artist	Chick_Corea
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	dbp:genre	Jazz
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	dbp:producer	Chick_Corea
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	is dbo:previousWork of	My_Spanish_Heart
The_Leprechaun_(Chick_Corea_album)	The Leprechaun (Chick Corea album)	is dbo:subsequentWork of	Piano_Improvisations_Vol._2
Music_for_Two	Music for Two	dbo:genre	Jazz
Music_for_Two	Music for Two	dbp:genre	Jazz
Agharta_(album)	Agharta (album)	dbo:genre	Jazz
Agharta_(album)	Agharta (album)	dbo:previousWork	Get_Up_with_It
Agharta_(album)	Agharta (album)	dbo:producer	Teo_Macero
Agharta_(album)	Agharta (album)	dbp:genre	Jazz
Agharta_(album)	Agharta (album)	dbp:producer	Teo_Macero
Agharta_(album)	Agharta (album)	is dbo:subsequentWork of	Get_Up_with_It
The_Derek_Trucks_Band_(album)	The Derek Trucks Band (album)	dbo:genre	Blues
The_Derek_Trucks_Band_(album)	The Derek Trucks Band (album)	dbo:genre	Jazz
The_Derek_Trucks_Band_(album)	The Derek Trucks Band (album)	dbp:genre	Blues
The_Derek_Trucks_Band_(album)	The Derek Trucks Band (album)	dbp:genre	Jazz
The_Derek_Trucks_Band_(album)	The Derek Trucks Band (album)	dbp:title	Naima
Miles_in_Berlin	Miles in Berlin	dbo:genre	Jazz
Miles_in_Berlin	Miles in Berlin	dbo:previousWork	Miles_in_Tokyo
Miles_in_Berlin	Miles in Berlin	dbo:recordLabel	Columbia_Records
Miles_in_Berlin	Miles in Berlin	dbo:recordedIn	Berliner_Philharmonie
Miles_in_Berlin	Miles in Berlin	dbo:subsequentWork	is_album
Miles_in_Berlin	Miles in Berlin	dbp:genre	Jazz
Miles_in_Berlin	Miles in Berlin	dbp:label	Columbia_Records
Miles_in_Berlin	Miles in Berlin	is dbo:subsequentWork of	Miles_in_Tokyo
Paul_Sch%C3%BCtze	Paul Schütze	dbo:genre	Avant-garde_music
Paul_Sch%C3%BCtze	Paul Schütze	dbo:genre	Ambient_music
Paul_Sch%C3%BCtze	Paul Schütze	dbo:genre	Jazz
Paul_Sch%C3%BCtze	Paul Schütze	dbp:genre	Avant-garde_music
Paul_Sch%C3%BCtze	Paul Schütze	dbp:genre	Ambient_music
Paul_Sch%C3%BCtze	Paul Schütze	dbp:genre	Jazz
Secret_Agent_(Chick_Corea_album)	Secret Agent (Chick Corea album)	dbo:artist	Chick_Corea
Secret_Agent_(Chick_Corea_album)	Secret Agent (Chick Corea album)	dbo:genre	Jazz
Secret_Agent_(Chick_Corea_album)	Secret Agent (Chick Corea album)	dbo:producer	Chick_Corea
Secret_Agent_(Chick_Corea_album)	Secret Agent (Chick Corea album)	dbo:subsequentWork	Chick_Corea
Secret_Agent_(Chick_Corea_album)	Secret Agent (Chick Corea album)	dbp:artist	Chick_Corea
Secret_Agent_(Chick_Corea_album)	Secret Agent (Chick Corea album)	dbp:genre	Jazz
Secret_Agent_(Chick_Corea_album)	Secret Agent (Chick Corea album)	is dbo:previousWork of	Chick_Corea
The_Quintet_(V.S.O.P._album)	The Quintet (V.S.O.P. album)	dbo:genre	Jazz
The_Quintet_(V.S.O.P._album)	The Quintet (V.S.O.P. album)	dbo:recordLabel	Columbia_Records
The_Quintet_(V.S.O.P._album)	The Quintet (V.S.O.P. album)	dbo:subsequentWork	Tempest_in_the_Colosseum
The_Quintet_(V.S.O.P._album)	The Quintet (V.S.O.P. album)	dbp:genre	Jazz
The_Quintet_(V.S.O.P._album)	The Quintet (V.S.O.P. album)	dbp:label	Columbia_Records
The_Quintet_(V.S.O.P._album)	The Quintet (V.S.O.P. album)	is dbo:previousWork of	Tempest_in_the_Colosseum
The_Quintet_(V.S.O.P._album)	The Quintet (V.S.O.P. album)	is dbo:subsequentWork of	Herbie_Hancock
Light_Years_(Chick_Corea_album)	Light Years (Chick Corea album)	dbo:genre	Jazz
Light_Years_(Chick_Corea_album)	Light Years (Chick Corea album)	dbo:previousWork	Chick_Corea
Light_Years_(Chick_Corea_album)	Light Years (Chick Corea album)	dbo:producer	Chick_Corea
Light_Years_(Chick_Corea_album)	Light Years (Chick Corea album)	dbp:genre	Jazz
Light_Years_(Chick_Corea_album)	Light Years (Chick Corea album)	is dbo:previousWork of	Chick_Corea
Light_Years_(Chick_Corea_album)	Light Years (Chick Corea album)	is dbo:subsequentWork of	Chick_Corea
Friends_(Chick_Corea_album)	Friends (Chick Corea album)	dbo:artist	Chick_Corea
Friends_(Chick_Corea_album)	Friends (Chick Corea album)	dbo:genre	Jazz
Friends_(Chick_Corea_album)	Friends (Chick Corea album)	dbo:previousWork	Chick_Corea
Friends_(Chick_Corea_album)	Friends (Chick Corea album)	dbo:producer	Chick_Corea
Friends_(Chick_Corea_album)	Friends (Chick Corea album)	dbo:subsequentWork	Delphi_I
Friends_(Chick_Corea_album)	Friends (Chick Corea album)	dbp:artist	Chick_Corea
Friends_(Chick_Corea_album)	Friends (Chick Corea album)	dbp:genre	Jazz
Friends_(Chick_Corea_album)	Friends (Chick Corea album)	is dbo:previousWork of	Delphi_I
Friends_(Chick_Corea_album)	Friends (Chick Corea album)	is dbo:subsequentWork of	Chick_Corea
Whims_of_Chambers	Whims of Chambers	dbo:artist	Paul_Chambers
Whims_of_Chambers	Whims of Chambers	dbo:genre	Hard_bop
Whims_of_Chambers	Whims of Chambers	dbo:recordLabel	Blue_Note_Records
Whims_of_Chambers	Whims of Chambers	dbo:recordedIn	Van_Gelder_Studio
Whims_of_Chambers	Whims of Chambers	dbp:artist	Paul_Chambers
Whims_of_Chambers	Whims of Chambers	dbp:genre	Hard_bop
Whims_of_Chambers	Whims of Chambers	dbp:label	Blue_Note_Records
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbo:artist	John_Coltrane
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbo:genre	Avant-garde_jazz
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbo:genre	Free_jazz
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbo:previousWork	The_John_Coltrane_Quartet_Plays
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbo:recordLabel	Impulse!_Records
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbo:recordedIn	Van_Gelder_Studio
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbo:subsequentWork	New_Thing_at_Newport
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbp:artist	John_Coltrane
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbp:genre	Avant-garde_jazz
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbp:genre	Free_jazz
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	dbp:label	Impulse!_Records
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	is dbo:previousWork of	New_Thing_at_Newport
Ascension_(John_Coltrane_album)	Ascension (John Coltrane album)	is dbo:subsequentWork of	The_John_Coltrane_Quartet_Plays
Palais_des_Sports_(Paris)	Palais des Sports (Paris)	dbo:location	Paris
Palais_des_Sports_(Paris)	Palais des Sports (Paris)	dbp:location	Paris
Metaphorical_Music	Metaphorical Music	dbo:genre	Jazz
Metaphorical_Music	Metaphorical Music	dbo:genre	Cool_jazz
Metaphorical_Music	Metaphorical Music	dbp:genre	Jazz
Metaphorical_Music	Metaphorical Music	dbp:genre	Cool_jazz
Time_Warp_(album)	Time Warp (album)	dbo:artist	Chick_Corea
Time_Warp_(album)	Time Warp (album)	dbo:genre	Post-bop
Time_Warp_(album)	Time Warp (album)	dbo:previousWork	Chick_Corea
Time_Warp_(album)	Time Warp (album)	dbo:producer	Chick_Corea
Time_Warp_(album)	Time Warp (album)	dbo:subsequentWork	Bobby_McFerrin
Time_Warp_(album)	Time Warp (album)	dbp:artist	Chick_Corea
Time_Warp_(album)	Time Warp (album)	dbp:genre	Post-bop
Time_Warp_(album)	Time Warp (album)	is dbo:subsequentWork of	Chick_Corea
Pete_Cosey	Pete Cosey	dbo:associatedBand	Burnt_Sugar
Pete_Cosey	Pete Cosey	dbo:associatedMusicalArtist	Burnt_Sugar
Pete_Cosey	Pete Cosey	dbo:genre	Blues
Pete_Cosey	Pete Cosey	dbo:genre	Jazz
Pete_Cosey	Pete Cosey	dbp:associatedActs	Burnt_Sugar
Pete_Cosey	Pete Cosey	dbp:genre	Blues
Pete_Cosey	Pete Cosey	dbp:genre	Jazz
Kelly_Joe_Phelps	Kelly Joe Phelps	dbo:genre	Blues
Kelly_Joe_Phelps	Kelly Joe Phelps	dbp:genre	Blues
Omar_Sosa	Omar Sosa	dbo:genre	Jazz
Omar_Sosa	Omar Sosa	dbo:instrument	Rhodes_piano
Omar_Sosa	Omar Sosa	dbp:genre	Jazz
Omar_Sosa	Omar Sosa	dbp:instrument	Rhodes_piano
Ascenseur_pour_l%27%C3%A9chafaud_(soundtrack)	Ascenseur pour l'échafaud (soundtrack)	dbo:genre	Modal_jazz
Ascenseur_pour_l%27%C3%A9chafaud_(soundtrack)	Ascenseur pour l'échafaud (soundtrack)	dbo:genre	Cool_jazz
Ascenseur_pour_l%27%C3%A9chafaud_(soundtrack)	Ascenseur pour l'échafaud (soundtrack)	dbo:previousWork	Miles_Ahead
Ascenseur_pour_l%27%C3%A9chafaud_(soundtrack)	Ascenseur pour l'échafaud (soundtrack)	dbo:subsequentWork	is_album
Ascenseur_pour_l%27%C3%A9chafaud_(soundtrack)	Ascenseur pour l'échafaud (soundtrack)	is dbo:previousWork of	is_album
Ascenseur_pour_l%27%C3%A9chafaud_(soundtrack)	Ascenseur pour l'échafaud (soundtrack)	is dbo:subsequentWork of	Miles_Ahead
East-West_(The_Butterfield_Blues_Band_album)	East-West (The Butterfield Blues Band album)	dbo:genre	Blues
East-West_(The_Butterfield_Blues_Band_album)	East-West (The Butterfield Blues Band album)	dbo:genre	Jazz
East-West_(The_Butterfield_Blues_Band_album)	East-West (The Butterfield Blues Band album)	dbp:genre	Blues
East-West_(The_Butterfield_Blues_Band_album)	East-West (The Butterfield Blues Band album)	dbp:genre	Jazz
Tales_(album)	Tales (album)	dbo:artist	Marcus_Miller
Tales_(album)	Tales (album)	dbo:genre	Jazz
Tales_(album)	Tales (album)	dbo:producer	Marcus_Miller
Tales_(album)	Tales (album)	dbp:artist	Marcus_Miller
Tales_(album)	Tales (album)	dbp:genre	Jazz
Chris_Burnett	Chris Burnett	dbo:genre	Jazz
Chris_Burnett	Chris Burnett	dbp:genre	Jazz
Pangaea_(album)	Pangaea (album)	dbo:genre	Jazz
Pangaea_(album)	Pangaea (album)	dbo:producer	Teo_Macero
Pangaea_(album)	Pangaea (album)	dbo:recordLabel	Columbia_Records
Pangaea_(album)	Pangaea (album)	dbp:genre	Jazz
Pangaea_(album)	Pangaea (album)	dbp:label	Columbia_Records
Pangaea_(album)	Pangaea (album)	dbp:producer	Teo_Macero
Palle_Mikkelborg	Palle Mikkelborg	dbo:genre	Jazz
Palle_Mikkelborg	Palle Mikkelborg	dbo:genre	Jazz
Palle_Mikkelborg	Palle Mikkelborg	dbo:instrument	Trumpet
Palle_Mikkelborg	Palle Mikkelborg	dbp:genre	Jazz
Palle_Mikkelborg	Palle Mikkelborg	dbp:genre	Jazz
Palle_Mikkelborg	Palle Mikkelborg	dbp:instrument	Trumpet
Palle_Mikkelborg	Palle Mikkelborg	is dbo:associatedBand of	Gary_Peacock
Palle_Mikkelborg	Palle Mikkelborg	is dbo:associatedMusicalArtist of	Gary_Peacock
Palle_Mikkelborg	Palle Mikkelborg	is dbo:producer of	is_album
Palle_Mikkelborg	Palle Mikkelborg	is dbp:associatedActs of	Gary_Peacock
Palle_Mikkelborg	Palle Mikkelborg	is dbp:producer of	is_album
Ann_Arbor_Blues_and_Jazz_Festival	Ann Arbor Blues and Jazz Festival	dbp:genre	Blues
Ann_Arbor_Blues_and_Jazz_Festival	Ann Arbor Blues and Jazz Festival	dbp:genre	Jazz
We_Want_Miles	We Want Miles	dbo:genre	Jazz
We_Want_Miles	We Want Miles	dbo:genre	funk
We_Want_Miles	We Want Miles	dbo:genre	Jazz
We_Want_Miles	We Want Miles	dbo:previousWork	The_Man_with_the_Horn
We_Want_Miles	We Want Miles	dbo:producer	Teo_Macero
We_Want_Miles	We Want Miles	dbo:recordLabel	Columbia_Records
We_Want_Miles	We Want Miles	dbo:subsequentWork	Star_People
We_Want_Miles	We Want Miles	dbp:genre	Jazz
We_Want_Miles	We Want Miles	dbp:genre	funk
We_Want_Miles	We Want Miles	dbp:genre	Jazz
We_Want_Miles	We Want Miles	dbp:label	Columbia_Records
We_Want_Miles	We Want Miles	dbp:producer	Teo_Macero
We_Want_Miles	We Want Miles	is dbo:previousWork of	Star_People
We_Want_Miles	We Want Miles	is dbo:subsequentWork of	Miles!_Miles!_Miles!
We_Want_Miles	We Want Miles	is dbo:subsequentWork of	The_Man_with_the_Horn
School_Days_(album)	School Days (album)	dbo:genre	Jazz
School_Days_(album)	School Days (album)	dbo:genre	funk
School_Days_(album)	School Days (album)	dbo:genre	Jazz
School_Days_(album)	School Days (album)	dbp:genre	Jazz
School_Days_(album)	School Days (album)	dbp:genre	funk
School_Days_(album)	School Days (album)	dbp:genre	Jazz
Blake_Fleming	Blake Fleming	dbo:associatedBand	The_Mars_Volta
Blake_Fleming	Blake Fleming	dbo:associatedMusicalArtist	The_Mars_Volta
Blake_Fleming	Blake Fleming	dbo:genre	Progressive_rock
Blake_Fleming	Blake Fleming	dbp:associatedActs	The_Mars_Volta
Blake_Fleming	Blake Fleming	dbp:genre	Progressive_rock
Lonnie_Liston_Smith	Lonnie Liston Smith	dbo:associatedBand	Betty_Carter
Lonnie_Liston_Smith	Lonnie Liston Smith	dbo:associatedBand	Max_Roach
Lonnie_Liston_Smith	Lonnie Liston Smith	dbo:associatedMusicalArtist	Betty_Carter
Lonnie_Liston_Smith	Lonnie Liston Smith	dbo:associatedMusicalArtist	Max_Roach
Lonnie_Liston_Smith	Lonnie Liston Smith	dbo:genre	Funk
Lonnie_Liston_Smith	Lonnie Liston Smith	dbo:genre	Jazz
Lonnie_Liston_Smith	Lonnie Liston Smith	dbp:associatedActs	Betty_Carter
Lonnie_Liston_Smith	Lonnie Liston Smith	dbp:associatedActs	Max_Roach
Lonnie_Liston_Smith	Lonnie Liston Smith	dbp:genre	Funk
Lonnie_Liston_Smith	Lonnie Liston Smith	dbp:genre	Jazz
Dropsonde_(album)	Dropsonde (album)	dbo:genre	Jazz
Dropsonde_(album)	Dropsonde (album)	dbo:genre	Ambient_music
Dropsonde_(album)	Dropsonde (album)	dbp:genre	Jazz
Dropsonde_(album)	Dropsonde (album)	dbp:genre	Ambient_music
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbo:genre	Funk
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbo:genre	Jazz
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbo:previousWork	The_Complete_Jack_Johnson_Sessions
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbo:producer	Teo_Macero
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbo:recordLabel	Legacy_Recordings
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbo:recordLabel	Columbia_Records
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbo:recordedIn	The_Cellar_Door
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbo:recordedIn	Washington,_D.C.
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbo:subsequentWork	The_Complete_On_the_Corner_Sessions
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbp:genre	Funk
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbp:genre	Jazz
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbp:label	Legacy_Recordings
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbp:label	Columbia_Records
The_Cellar_Door_Sessions	The Cellar Door Sessions	dbp:producer	Teo_Macero
The_Cellar_Door_Sessions	The Cellar Door Sessions	is dbo:previousWork of	The_Complete_Miles_Davis_at_Montreux
The_Cellar_Door_Sessions	The Cellar Door Sessions	is dbo:subsequentWork of	The_Complete_Jack_Johnson_Sessions
Future_Shock_(Herbie_Hancock_album)	Future Shock (Herbie Hancock album)	dbo:artist	Herbie_Hancock
Future_Shock_(Herbie_Hancock_album)	Future Shock (Herbie Hancock album)	dbo:previousWork	Quartet
Future_Shock_(Herbie_Hancock_album)	Future Shock (Herbie Hancock album)	dbo:previousWork	Herbie_Hancock
Future_Shock_(Herbie_Hancock_album)	Future Shock (Herbie Hancock album)	dbo:producer	Herbie_Hancock
Future_Shock_(Herbie_Hancock_album)	Future Shock (Herbie Hancock album)	dbo:recordLabel	Columbia_Records
Future_Shock_(Herbie_Hancock_album)	Future Shock (Herbie Hancock album)	dbp:artist	Herbie_Hancock
