Page Id	URL	Name	From Attr	Value
page-1196	Herman_Lubinsky	Herman Lubinsky	dct:subject	dbc:People_from_New_Haven_County,_Connecticut
page-2652	SZA_(singer)	SZA (singer)	dct:subject	dbc:People_from_Maplewood,_New_Jersey
page-2652	SZA_(singer)	SZA (singer)	dct:subject	dbc:Singers_from_New_Jersey
page-2652	SZA_(singer)	SZA (singer)	dct:subject	dbc:Songwriters_from_New_Jersey
page-2788	Terrie_Williams	Terrie Williams	dct:subject	dbc:People_from_Mount_Vernon,_New_York
page-1324	Jacques_Benoit	Jacques Benoit	dct:subject	dbc:People_from_Algiers
page-372	Billy_Straus	Billy Straus	dct:subject	dbc:Musicians_from_New_York_City
page-1594	Life_(band)	Life (band)	dct:subject	dbc:Musical_groups_from_California
page-176	Alexa_Weber_Morales	Alexa Weber Morales	dct:subject	dbc:Musicians_from_Oakland,_California
page-176	Alexa_Weber_Morales	Alexa Weber Morales	dct:subject	dbc:Singers_from_California
page-2056	Nikhil_Korula	Nikhil Korula	dct:subject	dbc:Educators_from_California
page-2056	Nikhil_Korula	Nikhil Korula	dct:subject	dbc:People_from_Arcadia,_California
page-2056	Nikhil_Korula	Nikhil Korula	dct:subject	dbc:Musicians_from_Beverly_Hills,_California
page-2056	Nikhil_Korula	Nikhil Korula	dct:subject	dbc:Singers_from_Los_Angeles,_California
page-2056	Nikhil_Korula	Nikhil Korula	dct:subject	dbc:Songwriters_from_California
page-2056	Nikhil_Korula	Nikhil Korula	dct:subject	dbc:Writers_from_Los_Angeles,_California
page-722	Dej_Loaf	Dej Loaf	dct:subject	dbc:Musicians_from_Detroit,_Michigan
page-722	Dej_Loaf	Dej Loaf	dct:subject	dbc:Rappers_from_Detroit,_Michigan
page-1477	Jordan_McLean_(musician)	Jordan McLean (musician)	dct:subject	dbc:Musicians_from_New_York_City
page-1477	Jordan_McLean_(musician)	Jordan McLean (musician)	dct:subject	dbc:People_from_New_Rochelle,_New_York
page-1480	Joy_Villa	Joy Villa	dct:subject	dbc:Actresses_from_Santa_Barbara,_California
page-1480	Joy_Villa	Joy Villa	dct:subject	dbc:Singers_from_California
page-1480	Joy_Villa	Joy Villa	dct:subject	dbc:Songwriters_from_California
page-785	Doug_Sax	Doug Sax	dct:subject	dbc:People_from_the_Greater_Los_Angeles_Area
page-1431	Joey_Alexander	Joey Alexander	dct:subject	dbc:People_from_Denpasar
page-1421	Joe_Eula	Joe Eula	dct:subject	dbc:People_from_Norwalk,_Connecticut
page-258	Atlantis_Quartet	Atlantis Quartet	dct:subject	dbc:Musical_groups_from_the_Twin_Cities
page-258	Atlantis_Quartet	Atlantis Quartet	dct:subject	dbc:Musical_groups_from_Minnesota
page-643	Cozzetti_%26_Gemmill	Cozzetti & Gemmill	dct:subject	dbc:Musical_groups_from_Seattle,_Washington
page-1037	Freddy_Votel	Freddy Votel	dct:subject	dbc:Musicians_from_Minnesota
page-1037	Freddy_Votel	Freddy Votel	dct:subject	dbc:People_from_Minneapolis,_Minnesota
page-2375	Robert_Earl_Price	Robert Earl Price	dct:subject	dbc:People_from_Atlanta,_Georgia
page-847	Elbert_Pee_Wee_Claybrook	Elbert Pee Wee Claybrook	dct:subject	dbc:Musicians_from_Missouri
page-847	Elbert_Pee_Wee_Claybrook	Elbert Pee Wee Claybrook	dct:subject	dbc:People_from_St._Louis,_Missouri
page-2761	Teddy_Reig	Teddy Reig	dct:subject	dbc:People_from_New_York_City
page-2321	Ray_Marcano	Ray Marcano	dct:subject	dbc:People_from_Dayton,_Ohio
page-2321	Ray_Marcano	Ray Marcano	dct:subject	dbc:People_from_the_Bronx
page-2321	Ray_Marcano	Ray Marcano	dct:subject	dbc:Journalists_from_New_York_City
page-825	Easy_Mo_Bee	Easy Mo Bee	dct:subject	dbc:Musicians_from_Brooklyn
page-825	Easy_Mo_Bee	Easy Mo Bee	dct:subject	dbc:Rappers_from_New_York_City
page-825	Easy_Mo_Bee	Easy Mo Bee	dct:subject	dbc:People_from_Bedford–Stuyvesant,_Brooklyn
page-772	Don_Sleet	Don Sleet	dct:subject	dbc:Musicians_from_Fort_Wayne,_Indiana
page-2972	The_Soulful_Strings	The Soulful Strings	dct:subject	dbc:Musical_groups_from_Illinois
