Page Id	URL	Name	EntityType	PageViews	subject	miles_work
272	Back_and_Forth_(Cameo_song)	Back and Forth (Cameo song)	single	2583	recording	
1974	Mungolian_Jet_Set	Mungolian Jet Set	group	825	musicians	
2073	Now%27s_the_Time_(Sonny_Rollins_album)	Now's the Time (Sonny Rollins album)	Thing	2707	recording	1
1693	List_of_tribute_albums	List of tribute albums	Thing	8410	other	
2541	Sonny_Rollins_with_the_Modern_Jazz_Quartet	Sonny Rollins with the Modern Jazz Quartet	album	3840	recording	
2499	Sings_Standards	Sings Standards	Compilation album	859	recording	1
532	Charles_Melcher	Charles Melcher	agent	958	people	
1752	Louis_Banks	Louis Banks	musical artist	9325	musicians	
2265	Portrait_of_Cannonball	Portrait of Cannonball	album	3722	recording	1
1511	Kelly_Blue	Kelly Blue	album	2699	recording	
501	Cannonball_Adderley_Quintet_in_Chicago	Cannonball Adderley Quintet in Chicago	Album	5602	recording	
2799	The_50th_Law	The 50th Law	book	31592	recording	
2105	One_for_All_(Kazumi_Watanabe_album)	One for All (Kazumi Watanabe album)	album	412	recording	1
1544	Kylyn	Kylyn	album	998	recording	1
14	1926_in_the_United_States	1926 in the United States	Thing	7115	events	
38	1959_in_the_United_States	1959 in the United States	Thing	9997	events	
83	1991_in_the_United_States	1991 in the United States	Thing	8854	events	
500	Cannonball_Adderley_discography	Cannonball Adderley discography	List106481320	18580	recording	
2433	Saskia_Laroo	Saskia Laroo	musical artist	1558	musicians	
2635	Sunrise_(Robben_Ford_album)	Sunrise (Robben Ford album)	album	1354	recording	1
2516	So_What_(George_Russell_album)	So What (George Russell album)	Live album	643	recording	1
1083	George_Russell_Sextet_in_K.C.	George Russell Sextet in K.C.	Album	938	recording	1
2916	The_London_Concert_(George_Russell_album)	The London Concert (George Russell album)	album	425	recording	1
2800	The_80th_Birthday_Concert	The 80th Birthday Concert	album	504	recording	1
2416	Rue_de_Seine	Rue de Seine	road	2464	places	
2559	Spaceman_Patterson	Spaceman Patterson	agent	993	musicians	
84	1995_(Screaming_Headless_Torsos_album)	1995 (Screaming Headless Torsos album)	album	756	recording	1
1331	James_Lavadour	James Lavadour	agent	1036	people	
2322	Ray_Tarantino	Ray Tarantino	musical artist	887	musicians	
882	Eugene_B._Redmond	Eugene B. Redmond	agent	820	people	
1969	Movin%27_Along	Movin' Along	Thing	3263	recording	1
1055	Fusion!_Wes_Montgomery_with_Strings	Fusion! Wes Montgomery with Strings	Album	1432	recording	1
2266	Portrait_of_Wes	Portrait of Wes	Album	2495	recording	1
2787	Terrace_Martin	Terrace Martin	musical artist	34169	musicians	
667	D*Note	D*Note	Group100031264	2759	musicians	
1355	Jazz_Door	Jazz Door	agent	887	other	
1364	Jazz_in_the_Garden	Jazz in the Garden	Album	3920	recording	1
2540	Sonny_Rollins_discography	Sonny Rollins discography	List106481320	19684	recording	1
436	Boogie_(genre)	Boogie (genre)	genre	16215	genres	
2068	Norman_Amadio	Norman Amadio	musical artist	795	musicians	
1485	Julian_Barry	Julian Barry	agent	25069	people	
520	CBS_30th_Street_Studio	CBS 30th Street Studio	populated place	7535	places	
46	1963_in_jazz	1963 in jazz	populated place	855	events	
36	1959_in_jazz	1959 in jazz	Thing	2238	events	
51	1967_in_jazz	1967 in jazz	Thing	855	events	
53	1968_in_jazz	1968 in jazz	Thing	776	events	
55	1969_in_jazz	1969 in jazz	Thing	1221	events	
58	1970_in_jazz	1970 in jazz	Thing	808	events	
63	1972_in_jazz	1972 in jazz	Thing	760	events	
68	1975_in_jazz	1975 in jazz	Thing	807	events	
81	1991_in_jazz	1991 in jazz	Thing	662	events	
74	1984_in_jazz	1984 in jazz	Thing	744	events	
20	1949_in_jazz	1949 in jazz	Thing	806	events	
21	1950_in_jazz	1950 in jazz	Thing	743	events	
26	1955_in_jazz	1955 in jazz	Thing	1097	events	
28	1956_in_jazz	1956 in jazz	Thing	1082	events	
30	1957_in_jazz	1957 in jazz	populated place	1160	events	
335	Betty_Davis_(album)	Betty Davis (album)	Album	6560	recording	
12	1926_in_jazz	1926 in jazz	Thing	701	events	
2664	Tale_Ognenovski	Tale Ognenovski	musical artist	2254	musicians	
306	Beats_Electronics	Beats Electronics	Subsidiary	375099	other	
1449	John_Kelly_(Irish_broadcaster)	John Kelly (Irish broadcaster)	agent	2797	people	
1880	Mike_Richmond_(musician)	Mike Richmond (musician)	agent	1344	musicians	
730	Dennis_Stock	Dennis Stock	agent	42765	people	
485	Bye_Bye_Blackbird_(Keith_Jarrett_album)	Bye Bye Blackbird (Keith Jarrett album)	album	1728	recording	
2036	New_Bottle_Old_Wine	New Bottle Old Wine	album	2247	recording	
1574	Leigh_Wiener	Leigh Wiener	agent	1573	people	
2069	Norman_Seeff	Norman Seeff	agent	5148	people	
1959	Monty_Waters	Monty Waters	agent	610	musicians	
2579	Stan_Strickland	Stan Strickland	agent	968	musicians	
389	Black_Messiah_(album)	Black Messiah (album)	album	120054	recording	
1997	My_Beautiful_Dark_Twisted_Fantasy	My Beautiful Dark Twisted Fantasy	album	368322	recording	
1460	John_Stubblefield	John Stubblefield	agent	1863	musicians	
1931	Minor_Elegance	Minor Elegance	Album	640	recording	1
2658	Tadd_Dameron_turnaround	Tadd Dameron turnaround	Group100031264	3840	other	
733	Deron_Johnson_(musician)	Deron Johnson (musician)	musical artist	1758	musicians	
1562	Last_Nite_(Larry_Carlton_album)	Last Nite (Larry Carlton album)	Live album	1592	recording	1
790	DR_Big_Band	DR Big Band	group	1720	musicians	
3746	Valentine_Kiss	Valentine Kiss	single	2147	recording	
548	Chet_(Chet_Baker_album)	Chet (Chet Baker album)	Album	8344	recording	
1400	Jim_Marshall_(photographer)	Jim Marshall (photographer)	agent	4670	people	
3086	Tribute_(Keith_Jarrett_album)	Tribute (Keith Jarrett album)	album	1642	recording	1
256	At_the_Deer_Head_Inn	At the Deer Head Inn	album	1491	recording	1
1507	Keith_Jarrett_discography	Keith Jarrett discography	List106481320	24330	recording	
2000	My_Foolish_Heart_(Keith_Jarrett_album)	My Foolish Heart (Keith Jarrett album)	album	1778	recording	1
1867	Michael_Landau	Michael Landau	musical artist	20203	musicians	
1463	John_Wall_(electronic_composer)	John Wall (electronic composer)	agent	1300	musicians	
452	Branford_Marsalis	Branford Marsalis	musical artist	53295	musicians	
2805	The_Antidote_(Ronny_Jordan_album)	The Antidote (Ronny Jordan album)	album	2062	recording	
2495	Simone_Sello	Simone Sello	musical artist	821	musicians	
2395	Rome_Jazz_Festival	Rome Jazz Festival	Festival100517728	598	events	
2804	The_Alternative_Wes_Montgomery	The Alternative Wes Montgomery	album	1973	recording	
1340	Janusz_Iwa%C5%84ski	Janusz Iwański	agent	551	musicians	
1060	Gary_Clark,_Jr.	Gary Clark, Jr.	musical artist	253584	musicians	
2819	The_Blue_Method	The Blue Method	Band	542	musicians	
702	David_Richardson_(audio_engineer)	David Richardson (audio engineer)	agent	982	musicians	
2308	Rain_Sultanov	Rain Sultanov	musical artist	709	musicians	
19	1947_in_jazz	1947 in jazz	Thing	657	events	
1697	List_of_Whitney_Biennial_artists	List of Whitney Biennial artists	Thing	2363	other	
1053	Further_Adventures_of_Jimmy_and_Wes	Further Adventures of Jimmy and Wes	album	3124	recording	1
1353	Jazz_at_the_Plaza_Vol._II	Jazz at the Plaza Vol. II	Live album	1488	recording	
377	Bird_on_52nd_St.	Bird on 52nd St.	album	1715	recording	1
77	1987_Soul_Train_Music_Awards	1987 Soul Train Music Awards	award	2759	events	
2891	The_Hucklebuck	The Hucklebuck	musical artist	2704	musicians	
2355	Rich_in_London	Rich in London	album	1591	recording	1
2447	Scott_Hull_(mastering_engineer)	Scott Hull (mastering engineer)	musical artist	1804	musicians	
1033	Freddie_Freeloader_(album)	Freddie Freeloader (album)	album	1296	recording	1
2080	Oblivion_Records	Oblivion Records	agent	863	other	
2134	Panama_Jazz_Festival	Panama Jazz Festival	Festival100517728	1294	events	
1692	List_of_The_Tonight_Show_Starring_Johnny_Carson_episodes_(1970)	List of The Tonight Show Starring Johnny Carson episodes (1970)	television season	2180	other	
1557	Larry_Rosen_(producer)	Larry Rosen (producer)	agent	13148	musicians	
3995	Wynton_Kelly!	Wynton Kelly!	Album	1341	recording	
413	Blues_on_Purpose	Blues on Purpose	Live album	1031	recording	1
359	Bill_Kohlhaase	Bill Kohlhaase	agent	340	people	
2407	Rowland_Greenberg	Rowland Greenberg	musical artist	1008	musicians	
3755	Victor_Coulsen	Victor Coulsen	musical artist	295	musicians	
1681	List_of_Saturday_Night_Live_guests_(A%E2%80%93D)	List of Saturday Night Live guests (A–D)	Thing	10912	other	
2993	The_Vinyl_Conflict	The Vinyl Conflict	album	4339	recording	
325	Bent_J%C3%A6dig	Bent Jædig	musical artist	652	musicians	
791	Draco_Rosa	Draco Rosa	musical artist	40263	musicians	
2631	Sunday_Mornin%27_(album)	Sunday Mornin' (album)	Thing	2349	recording	1
339	Beyond_the_Blue_Horizon	Beyond the Blue Horizon	album	4909	recording	1
1448	John_Gross_(musician)	John Gross (musician)	musical artist	1292	musicians	
2323	Raymond_Harry_Brown	Raymond Harry Brown	musical artist	1785	musicians	
2063	No_Blues_(album)	No Blues (album)	album	794	recording	1
1992	Musically_Yours	Musically Yours	album	495	recording	1
2919	The_Maestro_(album)	The Maestro (album)	album	439	recording	1
1954	Monte_Kay	Monte Kay	musical artist	14529	musicians	
3030	Tim_Graham_(TV_producer)	Tim Graham (TV producer)	agent	2470	people	
1685	List_of_songs_about_Paris	List of songs about Paris	Thing	28476	other	
1049	Fromuz	Fromuz	Band	718	musicians	
574	Chuck_Stewart	Chuck Stewart	agent	22938	people	
296	Barry_Miles_(musician)	Barry Miles (musician)	musical artist	1787	musicians	
107	75_(album)	75 (album)	album	1468	recording	
2274	Prestige_Records_discography	Prestige Records discography	Medium106254669	5682	recording	1
2878	The_Grassy_Knoll_(band)	The Grassy Knoll (band)	TripHopGroups	1798	musicians	
1661	List_of_people_from_East_St._Louis,_Illinois	List of people from East St. Louis, Illinois	Thing	8288	other	
2643	Swedish_Schnapps_(album)	Swedish Schnapps (album)	album	2590	recording	
1012	Ford_%26_Lopatin	Ford & Lopatin	Band	7084	musicians	
3970	Wiley_Reed	Wiley Reed	musical artist	591	musicians	
3094	Triplicate_(album)	Triplicate (album)	Album	1177	recording	
455	Brew_Masters	Brew Masters	television show	6515	other	
799	Drives_(Lonnie_Smith_album)	Drives (Lonnie Smith album)	album	1771	recording	1
1629	List_of_foreign_recipients_of_the_L%C3%A9gion_d%27Honneur	List of foreign recipients of the Légion d'Honneur	Thing	54541	other	
61	1970s_in_jazz	1970s in jazz	Thing	7278	events	
41	1960s_in_jazz	1960s in jazz	Thing	11110	events	
23	1950s_in_jazz	1950s in jazz	Thing	12841	events	
17	1940s_in_jazz	1940s in jazz	Thing	8893	events	
71	1980s_in_jazz	1980s in jazz	Thing	8381	events	
78	1990s_in_jazz	1990s in jazz	Thing	5332	events	
15	1930s_in_jazz	1930s in jazz	Thing	11831	events	
10	1920s_in_jazz	1920s in jazz	Thing	45233	events	
1515	Kendrick_Lamar	Kendrick Lamar	musical artist	2006551	musicians	
1284	Introducing_Kenny_Cox	Introducing Kenny Cox	album	530	recording	
2011	Myles_Davies	Myles Davies	agent	901	people	
2514	So_Beautiful_or_So_What	So Beautiful or So What	album	15275	recording	
2877	The_Glow_of_Love	The Glow of Love	album	8401	recording	
655	Cry_of_Jazz	Cry of Jazz	Q11424	1949	films	
462	Brick_Fleagle	Brick Fleagle	musical artist	1499	musicians	
1103	Givin%27_It_Up	Givin' It Up	Thing	4278	recording	
467	Brown_Betty_(Fringe)	Brown Betty (Fringe)	television episode	9280	recording	
2207	Pop_Market	Pop Market	E-commerce	923	places	
3754	Vicki_Khuzami	Vicki Khuzami	agent	342	other	
1018	Four_note_group	Four note group	Cognition100023271	1185	other	
1598	Lights_of_Endangered_Species	Lights of Endangered Species	album	2441	recording	
2155	Paul_Tingen	Paul Tingen	agent	999	musicians	
1226	Human_rights_concerts	Human rights concerts	SocialEvent107288639	2535	events	
3077	Tower_(album)	Tower (album)	album	356	recording	
441	Booker_Little_(album)	Booker Little (album)	album	1780	recording	1
442	Booker_Little_4_and_Max_Roach	Booker Little 4 and Max Roach	album	1558	recording	1
735	Destroyer_(band)	Destroyer (band)	Band	69641	musicians	
3005	There%27s_a_Riot_Goin%27_On	There's a Riot Goin' On	Thing	35889	recording	
2285	Pure_Hank	Pure Hank	album	2538	recording	1
1623	List_of_cover_versions_of_Michael_Jackson_songs	List of cover versions of Michael Jackson songs	Thing	22388	other	
178	Alfonzo_Blackwell	Alfonzo Blackwell	musical artist	2866	musicians	
1155	Gyratory_System	Gyratory System	Band	496	musicians	
2307	Rah_(Mark_Murphy_album)	Rah (Mark Murphy album)	Thing	619	recording	1
2875	The_Gate_(Kurt_Elling_album)	The Gate (Kurt Elling album)	album	664	recording	1
2976	The_Stanley_Clarke_Band	The Stanley Clarke Band	album	6471	recording	1
1343	Jay_Landesman	Jay Landesman	agent	2798	people	
592	Club_Saint-Germain	Club Saint-Germain	DefunctJazzClubs	816	places	
534	Charles_Mingus_discography	Charles Mingus discography	List106481320	30465	recording	
2344	Remembering_the_Moment	Remembering the Moment	Live album	448	recording	1
1793	Mal,_Dance_and_Soul	Mal, Dance and Soul	album	302	recording	1
1391	Jeffrey_Gibson	Jeffrey Gibson	agent	2131	people	
1998	My_Dear_Family	My Dear Family	album	573	recording	1
116	A_Different_Kind_of_Blue	A Different Kind of Blue	Q11424	1455	films	
2042	New_York_Music_Awards	New York Music Awards	Signal106791372	1842	events	
2281	Proof_Positive_(album)	Proof Positive (album)	album	920	recording	
2292	Queen_of_the_Organ	Queen of the Organ	Live album	478	recording	1
1326	James_%22Tootie%22_Hogan	James "Tootie" Hogan	Musical Artist	631	musicians	
1392	Jens_Joneleit	Jens Joneleit	agent	755	musicians	
899	Fabrik_(Hamburg)	Fabrik (Hamburg)	populated place	1045	places	
541	Charlie_Parker%27s_Savoy_and_Dial_sessions	Charlie Parker's Savoy and Dial sessions	Thing	5768	recording	
2313	Randy_Hall	Randy Hall	agent	2313	musicians	
1769	Lydian_Chromatic_Concept_of_Tonal_Organization	Lydian Chromatic Concept of Tonal Organization	Thing	12090	books	
1498	Kala_Pul	Kala Pul	Q11424	840	films	
2553	Sounding_Point	Sounding Point	album	1444	recording	
490	Caf%C3%A9_Bohemia	Café Bohemia	populated place	1923	places	
1726	Live_from_Los_Angeles	Live from Los Angeles	album	890	recording	1
1194	Herman_Gvardjan%C4%8Di%C4%8D	Herman Gvardjančič	agent	2084	people	
2147	Patricia_Chica	Patricia Chica	agent	2214	people	
2554	Soundsigns	Soundsigns	album	501	recording	1
3765	Wadsworth_Jarrell	Wadsworth Jarrell	agent	2642	musicians	
150	Aga_Zaryan	Aga Zaryan	musical artist	2389	musicians	
222	Anthony_Barboza	Anthony Barboza	agent	1526	people	
2030	Neil_Oram	Neil Oram	agent	1752	people	
2938	The_Needle_Drop	The Needle Drop	Review	110608	other	
286	Bang!_Zoom	Bang! Zoom	album	1985	recording	1
2148	Patrick_van_Deurzen	Patrick van Deurzen	agent	734	musicians	
2494	Simone_Giuliani	Simone Giuliani	musical artist	776	musicians	
4009	You_Won%27t_Forget_Me	You Won't Forget Me	Thing	1299	recording	
4	%C3%89douard_Gaumont	Édouard Gaumont	agent	391	people	
709	De_Wereld_Draait_Door	De Wereld Draait Door	SocialEvent107288639	3040	recording	
2615	Streams_of_Expression	Streams of Expression	album	552	recording	
2432	Sarah_Vaughan_in_Hi-Fi	Sarah Vaughan in Hi-Fi	album	2914	recording	
3980	Wind-up_doll_joke	Wind-up doll joke	TimeInterval115269513	1662	other	
196	Amana_Melome	Amana Melome	musical artist	517	musicians	
858	Emayatzy_Corinealdi	Emayatzy Corinealdi	agent	49516	people	
703	David_Rothenberg	David Rothenberg	agent	6962	musicians	
1230	I%27m_with_You_World_Tour	I'm with You World Tour	Thing	5779	events	
337	Betty_Liste	Betty Liste	agent	322	musicians	
492	Cal_Lampley	Cal Lampley	musical artist	713	musicians	
570	Chris_Perry_(musician)	Chris Perry (musician)	musical artist	6280	musicians	
2789	Terry_Pollard	Terry Pollard	JazzVibraphonists	1241	musicians	
2459	Sensory_Overdrive	Sensory Overdrive	album	2920	recording	
444	Bop_for_Miles	Bop for Miles	album	466	recording	
407	Blues...%3F	Blues...?	Thing	240	recording	1
2382	Robert_Paterson_(impresario)	Robert Paterson (impresario)	agent	628	people	
2178	Phantasies_(album)	Phantasies (album)	album	475	recording	1
1603	Lisa_Hilton_(musician)	Lisa Hilton (musician)	musical artist	1791	musicians	
905	Fantasy_Studios	Fantasy Studios	populated place	5311	other	
2290	Quartets:_Live_at_the_Village_Vanguard	Quartets: Live at the Village Vanguard	Live album	1105	recording	1
118	A_Garland_of_Red	A Garland of Red	album	1674	works	
2336	Reincarnation_of_a_Love_Bird	Reincarnation of a Love Bird	Album	700	recording	1
999	Flight_of_the_Blue_Jay	Flight of the Blue Jay	Album	977	recording	1
3014	Thirteen_(Robert_Miles_album)	Thirteen (Robert Miles album)	Album	2315	recording	
3047	Todd_Carey	Todd Carey	musical artist	23329	musicians	
1347	Jazz:_The_Smithsonian_Anthology	Jazz: The Smithsonian Anthology	Compilation album	1975	recording	1
2793	Tessa_Souter	Tessa Souter	musical artist	1881	musicians	
1461	John_Szwed	John Szwed	agent	2162	people	
2171	Pete_Levin	Pete Levin	musical artist	1627	musicians	
1433	Joey_DeFrancesco_discography	Joey DeFrancesco discography	musical work	1844	recording	
2396	Romina_Daniele	Romina Daniele	musical artist	864	musicians	
3022	Three_Pieces_for_Blues_Band_and_Symphony_Orchestra	Three Pieces for Blues Band and Symphony Orchestra	album	996	recording	
1414	JMY_Records	JMY Records	agent	487	other	
1	%27Nard	'Nard	Thing	468	recording	1
1174	Have_Some_Fun:_Live_at_Ungano%27s	Have Some Fun: Live at Ungano's	Thing	3706	recording	
870	Eon_(album)	Eon (album)	album	679	recording	1
1496	Justin_Goldberg	Justin Goldberg	musical artist	872	people	
860	Emerald_Tears	Emerald Tears	album	1558	recording	1
1215	Hotel_Napoleon	Hotel Napoleon	hotel	1098	places	
3062	Tommy_Vig	Tommy Vig	musical artist	2504	musicians	
2309	Rakoto_Frah	Rakoto Frah	musical artist	2434	musicians	
679	Dark_Beauty	Dark Beauty	album	783	recording	1
2402	Roscoe_James_Irwin	Roscoe James Irwin	musical artist	996	musicians	
2526	Solo_Concert	Solo Concert	Live album	592	recording	1
2014	Myron_Walden	Myron Walden	musical artist	1206	musicians	
727	Demon_Knights	Demon Knights	comic	12117	recording	
134	Aalener_Jazzfest	Aalener Jazzfest	Festival100517728	497	events	
1271	Ingolst%C3%A4dter_Jazztage	Ingolstädter Jazztage	Festival100517728	599	events	
1552	Lana_Del_Rey	Lana Del Rey	musical artist	1954157	musicians	
2508	Slide_Show_(album)	Slide Show (album)	Album	914	recording	1
1234	I_Fall_in_Love_Too_Easily	I Fall in Love Too Easily	SystemOfMeasurement113577171	4424	recording	
209	Andrzej_Przybielski	Andrzej Przybielski	musical artist	452	musicians	
1236	I_Remember_Miles	I Remember Miles	album	1168	recording	
177	Alexandra_Starlight	Alexandra Starlight	musical artist	1031	musicians	
1035	Freddie_Roulette	Freddie Roulette	musical artist	2188	musicians	
2165	Percy_Johnston	Percy Johnston	agent	450	people	
267	Avishai_Cohen_(trumpeter)	Avishai Cohen (trumpeter)	musical artist	4670	musicians	
2053	Nicolas_Vatomanga	Nicolas Vatomanga	musical artist	668	musicians	
1960	Moogfest	Moogfest	populated place	7914	events	
123	A_Molde_Concert	A Molde Concert	album	843	recording	1
552	Chiaroscuro_(Ralph_Towner_album)	Chiaroscuro (Ralph Towner album)	album	700	recording	1
1569	Lazy_Highways	Lazy Highways	Album	424	recording	
378	Bird_Symbols	Bird Symbols	Medium106254669	753	recording	1
1742	Lofty_Fake_Anagram	Lofty Fake Anagram	album	1323	recording	
1413	Jingle_Bell_Jazz	Jingle Bell Jazz	album	1497	recording	1
2143	Paris_Encounter	Paris Encounter	album	1206	recording	1
308	Beauty_Is_a_Rare_Thing	Beauty Is a Rare Thing	album	3542	recording	
1253	In_Angel_City	In Angel City	album	938	recording	1
2932	The_Montreal_Tapes:_with_Gonzalo_Rubalcaba_and_Paul_Motian	The Montreal Tapes: with Gonzalo Rubalcaba and Paul Motian	Live album	661	recording	1
189	Allen_Stone	Allen Stone	musical artist	44558	musicians	
776	Donna_Lee_(album)	Donna Lee (album)	album	915	recording	1
139	Adam_Holzman_(keyboardist)	Adam Holzman (keyboardist)	agent	6789	musicians	
1528	Kids_on_the_Slope	Kids on the Slope	Manga	105058	recording	
511	Carolyn_Leonhart	Carolyn Leonhart	musical artist	8523	musicians	
448	Born_Free_(Milt_Jackson_album)	Born Free (Milt Jackson album)	album	647	recording	1
2349	Representative_Brody	Representative Brody	television episode	10363	recording	
2633	Sunflower_(Milt_Jackson_album)	Sunflower (Milt Jackson album)	album	2567	recording	
1289	Iosua_Tai_Taeoalii	Iosua Tai Taeoalii	agent	521	people	
2560	Spanish_Blue_(album)	Spanish Blue (album)	Album	1552	recording	1
3084	Tresillo_(rhythm)	Tresillo (rhythm)	Thing	7012	other	
1221	Howard_Werth	Howard Werth	musical artist	1820	musicians	
1877	Mike_Dibb	Mike Dibb	agent	1370	people	
2590	Stephen_Gaboury	Stephen Gaboury	musical artist	756	musicians	
362	Bill_Ramsay	Bill Ramsay	musical artist	1232	musicians	
2906	The_Kolexxxion	The Kolexxxion	album	4315	recording	1
1965	More_Jazz_Meets_the_Symphony	More Jazz Meets the Symphony	album	495	recording	1
986	Firebird:_Jazz_Meets_the_Symphony_No._3	Firebird: Jazz Meets the Symphony No. 3	album	634	recording	1
1847	Melissa_van_der_Schyff	Melissa van der Schyff	agent	2209	people	
1362	Jazz_in_Belgium	Jazz in Belgium	Thing	2263	genres	
636	Corky_McCoy	Corky McCoy	agent	682	people	
2103	Once_Upon_a_Summertime	Once Upon a Summertime	AuditoryCommunication107109019	1737	recording	
1836	Max_%2B_Dizzy:_Paris_1989	Max + Dizzy: Paris 1989	Live album	844	recording	1
2427	Sam_Morrison	Sam Morrison	agent	1594	musicians	
2967	The_Smithsonian_Collection_of_Classic_Jazz	The Smithsonian Collection of Classic Jazz	album	2827	recording	
2525	Solar_(Red_Garland_album)	Solar (Red Garland album)	album	840	recording	1
1212	Horacio_Malvicino	Horacio Malvicino	agent	1120	musicians	
2895	The_In_Sound	The In Sound	album	1643	recording	
1027	Frank_Russell_(bassist)	Frank Russell (bassist)	Thing	0	musicians	
2039	New_Mann_at_Newport	New Mann at Newport	album	751	recording	1
1111	Good_Bait	Good Bait	Thing	1819	recording	
2131	Palaces_of_Montezuma	Palaces of Montezuma	single	2499	recording	
2018	Nardis_(composition)	Nardis (composition)	Thing	5391	recording	
1278	International_Talent_Associates,_Inc.	International Talent Associates, Inc.	Thing	301	other	
1503	Kathy_Sanborn	Kathy Sanborn	musical artist	1220	musicians	
1357	Jazz_Fest_Wien	Jazz Fest Wien	Thing	445	events	
1546	La_Santa_Cecilia	La Santa Cecilia	Thing	12684	musicians	
812	Duo_Live_in_Concert	Duo Live in Concert	Live album	472	recording	1
153	Ah-Leu-Cha	Ah-Leu-Cha	musical work	2043	recording	
907	Farmer%27s_Market_(album)	Farmer's Market (album)	Thing	1354	recording	
623	Constellation_(composition)	Constellation (composition)	musical work	962	recording	
1718	Live_at_the_Half-Note	Live at the Half-Note	album	1039	recording	1
891	Exposition_internationale_du_bicentenaire_de_Port-au-Prince	Exposition internationale du bicentenaire de Port-au-Prince	Thing	4343	events	
1518	Kenny_Dennis	Kenny Dennis	agent	2728	musicians	
1138	Great_Scott!_(1958_Shirley_Scott_album)	Great Scott! (1958 Shirley Scott album)	album	276	recording	1
1857	Miami_Nice_Jazz_Festival	Miami Nice Jazz Festival	Thing	558	events	
3081	Travelin%27_Light_(Shirley_Scott_%26_Kenny_Burrell_album)	Travelin' Light (Shirley Scott & Kenny Burrell album)	Thing	998	recording	1
904	Fantastic_Frank_Strozier	Fantastic Frank Strozier	album	779	recording	
408	Blues_Everywhere	Blues Everywhere	Live album	320	recording	1
2505	Skylark_(Shirley_Scott_album)	Skylark (Shirley Scott album)	Live album	364	recording	1
1342	Jawbreakers_(album)	Jawbreakers (album)	album	751	recording	1
4018	Zu_%26_Co_live_at_the_Royal_Albert_Hall	Zu & Co live at the Royal Albert Hall	album	1575	recording	1
1615	List_of_Bill_Evans_tribute_albums	List of Bill Evans tribute albums	Thing	915	other	
1620	List_of_compositions_by_Bill_Evans	List of compositions by Bill Evans	Thing	3351	other	
1721	Live_at_the_Jazz%27Inn	Live at the Jazz'Inn	Thing	281	recording	1
1548	Lady_Bird_(composition)	Lady Bird (composition)	musical work	2921	recording	
1411	Jimmy_Robinson_(recording_engineer)	Jimmy Robinson (recording engineer)	agent	1715	musicians	
1547	Laborintus_II_(2012_recording)	Laborintus II (2012 recording)	album	2000	recording	
1378	Jazzamoart	Jazzamoart	agent	1395	people	
1137	Great_Ideas_of_Western_Mann	Great Ideas of Western Mann	album	953	recording	1
94	2_Trumpets	2 Trumpets	album	1576	recording	1
2946	The_P.C._Blues	The P.C. Blues	album	1064	recording	
2330	Red_Garland_Revisited!	Red Garland Revisited!	album	1042	recording	1
2167	Perfect_Way_(Scritti_Politti_song)	Perfect Way (Scritti Politti song)	single	4315	recording	
568	Chris_McNulty	Chris McNulty	agent	1176	musicians	
1096	Gil_Askey	Gil Askey	agent	1693	musicians	
2828	The_Chant_(album)	The Chant (album)	album	943	recording	1
2020	Nasty_Gal	Nasty Gal	agent	74452	other	
2659	Taeko_Kunishima	Taeko Kunishima	musical artist	419	musicians	
410	Blues_for_Dracula	Blues for Dracula	album	0	recording	1
2981	The_Teddy_Charles_Tentet	The Teddy Charles Tentet	album	701	recording	
2576	Staffan_William-Olsson	Staffan William-Olsson	musical artist	960	musicians	
1298	It%27s_Time_for_Dave_Pike	It's Time for Dave Pike	Thing	757	recording	1
1335	Jammin%27_in_Hi_Fi_with_Gene_Ammons	Jammin' in Hi Fi with Gene Ammons	Thing	911	recording	1
831	Edda_Magnason	Edda Magnason	musical artist	4248	musicians	
712	Death_of_Jimi_Hendrix	Death of Jimi Hendrix	SpatialThing	351960	events	
886	Everything_We_Love	Everything We Love	album	445	recording	
1263	In_Your_Own_Sweet_Way	In Your Own Sweet Way	musical work	3640	recording	
225	Apex_Studios	Apex Studios	populated place	503	places	
313	Beltone_Studios	Beltone Studios	populated place	672	places	
2544	Sonny_Truitt	Sonny Truitt	Thing	313	musicians	
1962	Moon_Dreams	Moon Dreams	Thing	1747	recording	
3101	Tune-Up!	Tune-Up!	album	1227	recording	1
674	Danish_Culture_Canon	Danish Culture Canon	Thing	3592	other	
2779	Ten_Freedom_Summers	Ten Freedom Summers	album	4242	recording	
89	2013_in_poetry	2013 in poetry	Thing	1672	events	
185	All_Night_Long_(Kenny_Burrell_album)	All Night Long (Kenny Burrell album)	album	2253	recording	1
1107	Gods_and_Monsters_(Gary_Lucas_album)	Gods and Monsters (Gary Lucas album)	album	784	recording	1
3099	TSF_Jazz	TSF Jazz	agent	2764	other	
1348	Jazz_(Tenacious_D_album)	Jazz (Tenacious D album)	album	10159	recording	
1393	Jermaine_Rogers	Jermaine Rogers	agent	1556	people	
1501	Kat_Dahlia	Kat Dahlia	musical artist	64162	musicians	
1238	I_See_Your_Face_Before_Me	I See Your Face Before Me	Thing	1327	recording	
1489	July_1964	July 1964	SpatialThing	3261	events	
129	A_Rhapsody_in_Black_and_Blue	A Rhapsody in Black and Blue	Thing	820	recording	
1738	Living_Black!	Living Black!	Live album	938	recording	1
445	Boppin%27_%26_Burnin%27	Boppin' & Burnin'	Thing	545	recording	1
